Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	143848.62
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	116482.22
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	77042.4
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-11 00:00:00	32000
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-15 00:00:00	27709500
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	41716.26
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-14 00:00:00	45000
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	600000
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	600000
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-11 00:00:00	50000
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-11 00:00:00	56000
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-11 00:00:00	40000
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-01 00:00:00	54700.6
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-27 00:00:00	103600
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	108875.71
Eversheds Sutherland (International) LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	59051.8
Experian Ltd	Information Technology	2019-03-31 00:00:00	29848.5
FARO Technologies UK Ltd	Information Technology	2019-03-31 00:00:00	40149.27
Faithful + Gould	Information Technology	2019-03-02 00:00:00	29306
Fiberweb Geosynthetics Ltd		2019-03-31 00:00:00	32970.3
Fife Regional Council	Regulatory Charges	2019-03-31 00:00:00	255000
Findlay Irvine Ltd	Intelligent Infrastructure	2019-03-02 00:00:00	30500
Findlay Irvine Ltd	Plant and Tools	2019-03-02 00:00:00	29427
Findlay Irvine Ltd	Plant and Tools	2019-03-02 00:00:00	75038.85
Findlay Irvine Ltd	Plant and Tools	2019-03-02 00:00:00	40380.34
Findlay Irvine Ltd	Plant and Tools	2019-03-02 00:00:00	40380.34
Findlay Irvine Ltd	Plant and Tools	2019-03-02 00:00:00	75038.85
First Greater Western Ltd	Regulatory Charges	2019-03-31 00:00:00	151798.37
First Greater Western Ltd	Regulatory Charges	2019-03-02 00:00:00	49662.61
First Greater Western Ltd	Regulatory Charges	2019-03-02 00:00:00	165564.75
First Greater Western Ltd	Regulatory Charges	2019-03-31 00:00:00	6461712.18
First MTR South Western Trains Ltd	Regulatory Charges	2019-03-31 00:00:00	812863
First MTR South Western Trains Ltd	Regulatory Charges	2019-03-31 00:00:00	2171712
First MTR South Western Trains Ltd	Telecoms	2019-03-31 00:00:00	59240.6
First MTR South Western Trains Ltd	Regulatory Charges	2019-03-31 00:00:00	1990736.06
First TransPennine Express Ltd t/a TransPennine Express (TPE)	Buildings	2019-03-31 00:00:00	40403.98
First TransPennine Express Ltd t/a TransPennine Express (TPE)	Regulatory Charges	2019-03-31 00:00:00	82018.4
Flexilube Ltd	Supplies and Services	2019-03-31 00:00:00	47250
Flexilube Ltd	Supplies and Services	2019-03-31 00:00:00	33473
Fone-Alarm Installations Ltd	Telecoms	2019-03-11 00:00:00	76146.18
Force One Ltd	Plant and Tools	2019-03-31 00:00:00	40743
Force One Ltd	Plant and Tools	2019-03-31 00:00:00	93754.5
Fourway Communication Ltd	Telecoms	2019-03-21 00:00:00	90479.18
Fourway Communication Ltd	Telecoms	2019-03-04 00:00:00	48928.41
Frauscher UK Ltd	Signalling	2019-03-31 00:00:00	33705
Frazer-Nash Consultancy Ltd	Professional Services Direct	2019-03-02 00:00:00	30748
Freightliner HeavyHaul Ltd	Logistics	2019-03-02 00:00:00	1752038.67
Freightliner HeavyHaul Ltd	Logistics	2019-03-02 00:00:00	353491.01
Freightliner HeavyHaul Ltd	Logistics	2019-03-31 00:00:00	1752038.67
Freightliner HeavyHaul Ltd	Logistics	2019-03-31 00:00:00	435459.38
Freightliner HeavyHaul Ltd	Regulatory Charges	2019-03-02 00:00:00	54031.5
Freightliner Ltd	Regulatory Charges	2019-03-31 00:00:00	46212
Freightliner Ltd	Regulatory Charges	2019-03-02 00:00:00	46212
Freightliner Ltd	Regulatory Charges	2019-03-02 00:00:00	30212.41
Freightliner Ltd	Regulatory Charges	2019-03-31 00:00:00	27685.64
Freightliner Ltd	Regulatory Charges	2019-03-31 00:00:00	36817.93
Freightliner Ltd	Regulatory Charges	2019-03-02 00:00:00	93526
Freightliner Ltd	Regulatory Charges	2019-03-31 00:00:00	679438
Freightliner Ltd	Regulatory Charges	2019-03-31 00:00:00	679438
Freightliner Ltd	Regulatory Charges	2019-03-31 00:00:00	93526
Freightliner Ltd	Regulatory Charges	2019-03-31 00:00:00	83120
Frequentis AG	Telecoms	2019-03-31 00:00:00	181296.948641865
Frequentis AG	Telecoms	2019-03-02 00:00:00	41145.60581372
Frequentis AG	Telecoms	2019-03-31 00:00:00	161152.59532158
Frequentis AG	Telecoms	2019-03-31 00:00:00	117868.267825665
Fugro NL Land B.V.	Professional Services Direct	2019-03-02 00:00:00	40261.5
Fugro NL Land B.V.	Professional Services Direct	2019-03-02 00:00:00	58115
Fugro NL Land B.V.	Professional Services Direct	2019-03-31 00:00:00	29762.35
Fugro NL Land B.V.	Professional Services Direct	2019-03-31 00:00:00	70719.84
Fugro NL Land B.V.	Professional Services Direct	2019-03-31 00:00:00	69260.12
Fugro NL Land B.V.	Intelligent Infrastructure	2019-03-31 00:00:00	90000
Fugro NL Land B.V.	Professional Services Direct	2019-03-31 00:00:00	50898.24
Fugro NL Land B.V.	Professional Services Direct	2019-03-31 00:00:00	49308.35
Fugro NL Land B.V.	Professional Services Direct	2019-03-02 00:00:00	51620.63
Fugro NL Land B.V.	Professional Services Direct	2019-03-31 00:00:00	68224.49
Fujitsu Services Ltd	Telecoms	2019-03-31 00:00:00	27836
Fujitsu Services Ltd	Telecoms	2019-03-31 00:00:00	34949.95
Fujitsu Services Ltd	Telecoms	2019-03-31 00:00:00	175187.83
Fujitsu Services Ltd	Telecoms	2019-03-31 00:00:00	26705.09
Fujitsu Services Ltd	Telecoms	2019-03-02 00:00:00	98741.87
Fujitsu Services Ltd	Telecoms	2019-03-31 00:00:00	31560.33
Fullmen Ltd	Plant and Tools	2019-03-31 00:00:00	48195
Furrer & Frey AG	Professional Services Direct	2019-03-08 00:00:00	111568
Fuse Rail Ltd	Electrification and Fixed Plant	2019-03-02 00:00:00	46347.92
Fuse Rail Ltd	Electrification and Fixed Plant	2019-03-02 00:00:00	53293.34
Fuse Rail Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	39484.26
Fuse Rail Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	46759.02
Fuse Rail Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	58628.39
Fuse Rail Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	157720.2
Futronics Rail Ltd	Intelligent Infrastructure	2019-03-31 00:00:00	347846.77
Futronics Rail Ltd	Intelligent Infrastructure	2019-03-02 00:00:00	216495.92
Futronics Rail Ltd	Intelligent Infrastructure	2019-03-02 00:00:00	216495.92
Futronics Rail Ltd	Professional Services Direct	2019-03-31 00:00:00	28888
Futronics Rail Ltd	Professional Services Direct	2019-03-31 00:00:00	28888
Futronics Rail Ltd	Intelligent Infrastructure	2019-03-02 00:00:00	100055.34
Futronics Rail Ltd	Intelligent Infrastructure	2019-03-31 00:00:00	159196.27
Futronics Rail Ltd	Intelligent Infrastructure	2019-03-31 00:00:00	48197.5
Future Purchasing Consulting Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	119000
Future Purchasing Consulting Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	119000
G.O.S. Tool & Engineering Services Ltd	On Track Plant	2019-03-02 00:00:00	117000
GA Fabrications (W'Hall) Ltd	General Civils	2019-03-31 00:00:00	67765.09
GAI-TRONICS	Telecoms	2019-03-31 00:00:00	40167.6
GB Railfreight Ltd	Regulatory Charges	2019-03-31 00:00:00	98809.59
GB Railfreight Ltd	Logistics	2019-03-31 00:00:00	127090.94
GB Railfreight Ltd	Logistics	2019-03-31 00:00:00	127090.94
GB Railfreight Ltd	Logistics	2019-03-02 00:00:00	112100.18
GB Railfreight Ltd	Logistics	2019-03-02 00:00:00	112100.18
GB Railfreight Ltd	Logistics	2019-03-02 00:00:00	355143.73
GB Railfreight Ltd	Logistics	2019-03-02 00:00:00	45106.06
GB Railfreight Ltd	Logistics	2019-03-31 00:00:00	1754469.02
GB Railfreight Ltd	Logistics	2019-03-31 00:00:00	506604.94
GB Railfreight Ltd	Logistics	2019-03-31 00:00:00	112100.18
GB Railfreight Ltd	Logistics	2019-03-31 00:00:00	330679.48
GB Railfreight Ltd	Logistics	2019-03-31 00:00:00	37078.14
GB Railfreight Ltd	Logistics	2019-03-31 00:00:00	1754469.02
GB Railfreight Ltd	Regulatory Charges	2019-03-02 00:00:00	227183.5
GH Preston	Plant and Tools	2019-03-31 00:00:00	40743.97
GH Preston	Plant and Tools	2019-03-31 00:00:00	40743.97
GH Preston	Plant and Tools	2019-03-31 00:00:00	40743.97
GVA Grimley Ltd t/a Avison Young	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	26300
GVA Grimley Ltd t/a Avison Young	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	26300
Galliford Try Construction (UK) Ltd	Buildings	2019-03-29 00:00:00	249460.82
Galliford Try Construction (UK) Ltd	Buildings	2019-03-19 00:00:00	173604.09
Galliford Try Construction (UK) Ltd	Buildings	2019-03-19 00:00:00	95236.83
Galliford Try Construction (UK) Ltd	General Civils	2019-03-18 00:00:00	217510.37
Galliford Try Construction (UK) Ltd	Buildings	2019-03-13 00:00:00	419574.11
Galliford Try Construction (UK) Ltd	Buildings	2019-03-29 00:00:00	112864.57
Galliford Try Construction (UK) Ltd	Buildings	2019-03-13 00:00:00	208307.1
Galliford Try Construction (UK) Ltd	Buildings	2019-03-13 00:00:00	193692.33
Galliford Try Construction (UK) Ltd	Buildings	2019-03-14 00:00:00	34889.42
Galliford Try Infrastructure Ltd	Buildings	2019-03-31 00:00:00	149726.67
Galliford Try Infrastructure Ltd	Buildings	2019-03-02 00:00:00	149726.67
Ganymede Solutions Ltd	Contingent Labour	2019-03-14 00:00:00	26086.5
Ganymede Solutions Ltd	Contingent Labour	2019-03-11 00:00:00	52361
Ganymede Solutions Ltd	Contingent Labour	2019-03-20 00:00:00	27515.04
Ganymede Solutions Ltd	Contingent Labour	2019-03-28 00:00:00	26265.14
Ganymede Solutions Ltd	Contingent Labour	2019-03-03 00:00:00	57439.38
Ganymede Solutions Ltd	Contingent Labour	2019-03-03 00:00:00	31369.68
Gardiner & Theobald	Professional Services Direct	2019-03-02 00:00:00	40300
Gardiner & Theobald	Professional Services Direct	2019-03-31 00:00:00	38050
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28300
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	28075
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	29500
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	29500
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	30500
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	89276.18
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	59300.79
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	58350.79
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	104169.2
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	104169.2
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	104169.2
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	104169.2
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	104169.2
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	104169.2
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	60958.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	100558.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	31258.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	39600
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	80758.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	80758.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	51058.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garic Ltd	Plant and Tools	2019-03-31 00:00:00	70858.13
Garrandale Ltd	Electrification and Fixed Plant	2019-03-02 00:00:00	83992.4
Garrandale Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	77074.71
Gartner UK Ltd	Information Technology	2019-03-31 00:00:00	75000
Gauge Communication Ltd	Telecoms	2019-03-31 00:00:00	78055.16
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	846928
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	415834
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	351565
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	699152
Geismar UK Ltd	On Track Plant	2019-03-02 00:00:00	130040.91
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	42075.91
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	42075.91
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	260081.82
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	84151.82
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	130040.91
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	52054.89
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	179969.89
Geismar UK Ltd	On Track Plant	2019-03-31 00:00:00	156164.67
Geoffrey Osborne Ltd	Signalling	2019-03-31 00:00:00	148288.53
Geoffrey Osborne Ltd	Buildings	2019-03-27 00:00:00	45873.99
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	47354.06
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	30502.47
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	66226.52
Geoffrey Osborne Ltd	Buildings	2019-03-01 00:00:00	97287.17
Geoffrey Osborne Ltd	Buildings	2019-03-22 00:00:00	89630.6
Geoffrey Osborne Ltd	Buildings	2019-03-22 00:00:00	27000
Geoffrey Osborne Ltd	Buildings	2019-03-25 00:00:00	68965.48
Geoffrey Osborne Ltd	Professional Services Direct	2019-03-01 00:00:00	162555
Geoffrey Osborne Ltd	Buildings	2019-03-21 00:00:00	27919.38
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	44221
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	27634.17
Geoffrey Osborne Ltd	Buildings	2019-03-02 00:00:00	50293.13
Geoffrey Osborne Ltd	Buildings	2019-03-31 00:00:00	300000
Geoffrey Osborne Ltd	Buildings	2019-03-08 00:00:00	45691.28
Geoffrey Osborne Ltd	Buildings	2019-03-31 00:00:00	55627.87
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	30997.7
Geoffrey Osborne Ltd	Buildings	2019-03-26 00:00:00	60894.52
Geoffrey Osborne Ltd	Buildings	2019-03-27 00:00:00	40754.15
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	89787.82
Geoffrey Osborne Ltd	Buildings	2019-03-26 00:00:00	197238.66
Geoffrey Osborne Ltd	Buildings	2019-03-31 00:00:00	55750.97
Geoffrey Osborne Ltd	Buildings	2019-03-26 00:00:00	213501.99
Geoffrey Osborne Ltd	Buildings	2019-03-22 00:00:00	75000
Geoffrey Osborne Ltd	Buildings	2019-03-02 00:00:00	82213.03
Geoffrey Osborne Ltd	Buildings	2019-03-02 00:00:00	60016.46
Geoffrey Osborne Ltd	Buildings	2019-03-27 00:00:00	248371
Geoffrey Osborne Ltd	Buildings	2019-03-13 00:00:00	32003.38
Geoffrey Osborne Ltd	Buildings	2019-03-12 00:00:00	55804.12
Geoffrey Osborne Ltd	Buildings	2019-03-26 00:00:00	35761.71
Geoffrey Osborne Ltd	Buildings	2019-03-01 00:00:00	40436.21
Geoffrey Osborne Ltd	Buildings	2019-03-01 00:00:00	37454.92
Geoffrey Osborne Ltd	Buildings	2019-03-22 00:00:00	35801.94
Geoffrey Osborne Ltd	Buildings	2019-03-22 00:00:00	69449.9
Geoffrey Osborne Ltd	Buildings	2019-03-22 00:00:00	35000
Geoffrey Osborne Ltd	Buildings	2019-03-31 00:00:00	42394.06
Geoffrey Osborne Ltd	Buildings	2019-03-31 00:00:00	69416.17
Geoffrey Osborne Ltd	Buildings	2019-03-31 00:00:00	366461.61
Geoffrey Osborne Ltd	Buildings	2019-03-31 00:00:00	174306.1
Geoffrey Osborne Ltd	Professional Services Direct	2019-03-15 00:00:00	62343.38
Geoffrey Osborne Ltd	General Civils	2019-03-15 00:00:00	347173.63
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	41987.82
Geoffrey Osborne Ltd	General Civils	2019-03-15 00:00:00	138280.44
Geoffrey Osborne Ltd	General Civils	2019-03-08 00:00:00	214698.94
Geoffrey Osborne Ltd	General Civils	2019-03-15 00:00:00	47172.44
Geoffrey Osborne Ltd	General Civils	2019-03-04 00:00:00	92938.47
Geoffrey Osborne Ltd	General Civils	2019-03-15 00:00:00	754601.93
Geoffrey Osborne Ltd	General Civils	2019-03-11 00:00:00	484461.08
Geoffrey Osborne Ltd	Buildings	2019-03-08 00:00:00	68414.32
Geoffrey Osborne Ltd	Professional Services Direct	2019-03-14 00:00:00	119498.6
Geoffrey Osborne Ltd	General Civils	2019-03-13 00:00:00	58746.68
Geoffrey Osborne Ltd	General Civils	2019-03-15 00:00:00	74927.38
Geoffrey Osborne Ltd	Professional Services Direct	2019-03-12 00:00:00	25028.14
Geoffrey Osborne Ltd	Professional Services Direct	2019-03-15 00:00:00	25561.4
Geoffrey Osborne Ltd	Electrification and Fixed Plant	2019-03-12 00:00:00	29001.3
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	35733.78
Geoffrey Osborne Ltd	General Civils	2019-03-14 00:00:00	195516.74
Geoffrey Osborne Ltd	Buildings	2019-03-15 00:00:00	206528.46
Geoffrey Osborne Ltd	General Civils	2019-03-11 00:00:00	323199.03
George Corderoy & Co	Professional Services Direct	2019-03-02 00:00:00	28317.94
George Corderoy & Co	Professional Services Direct	2019-03-31 00:00:00	29517.47
George Corderoy & Co	Professional Services Direct	2019-03-02 00:00:00	36596.66
Giffen Group Ltd	Signalling	2019-03-02 00:00:00	122816.97
Giffen Group Ltd	Signalling	2019-03-02 00:00:00	138874.14
Giffen Group Ltd	Signalling	2019-03-31 00:00:00	258293.1
Giffen Group Ltd	Electrification and Fixed Plant	2019-03-20 00:00:00	72828.48
Giffen Group Ltd	Signalling	2019-03-02 00:00:00	44648.42
Giffen Group Ltd	Electrification and Fixed Plant	2019-03-15 00:00:00	217184.65
Giffen Group Ltd	Electrification and Fixed Plant	2019-03-20 00:00:00	202098.51
Giffen Group Ltd	Electrification and Fixed Plant	2019-03-15 00:00:00	250720.43
Gioconda Ltd	Professional Services Direct	2019-03-31 00:00:00	30313
Gioconda Ltd	Professional Services Direct	2019-03-31 00:00:00	56547.73
Gleeds Cost Management Ltd	Professional Services Direct	2019-03-02 00:00:00	139187.7
Gleeds Cost Management Ltd	Professional Services Direct	2019-03-31 00:00:00	184912.59
Global Level Crossings Services Ltd	Professional Services Direct	2019-03-02 00:00:00	42000
Global Rail Construction Ltd	Contingent Labour	2019-03-20 00:00:00	113068.74
Global Rail Construction Ltd	General Civils	2019-03-14 00:00:00	350333.57
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-31 00:00:00	49014.57
Govia Thameslink Railway Ltd	Telecoms	2019-03-02 00:00:00	752400
Govia Thameslink Railway Ltd	Supplies and Services	2019-03-31 00:00:00	3296650
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-02 00:00:00	1717000
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-02 00:00:00	70125
Govia Thameslink Railway Ltd	Buildings	2019-03-31 00:00:00	2494037
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-02 00:00:00	324000
Govia Thameslink Railway Ltd	Facilities - Soft Services	2019-03-31 00:00:00	30497
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-02 00:00:00	574866.26
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-31 00:00:00	376941.8
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-31 00:00:00	135000
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-02 00:00:00	45906.56
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-02 00:00:00	45906.56
Govia Thameslink Railway Ltd	Regulatory Charges	2019-03-02 00:00:00	210297.08
Graffica Ltd	Information Technology	2019-03-31 00:00:00	37000
Grand Central Railway Company Ltd	Regulatory Charges	2019-03-31 00:00:00	165369.61
Green Furniture Concept AB	Supplies and Services	2019-03-31 00:00:00	169637
Green Furniture Concept AB	Supplies and Services	2019-03-31 00:00:00	126372.5
Ground Control Ltd	Infrastructure Support Services	2019-03-03 00:00:00	26150.08
Ground Control Ltd	Infrastructure Support Services	2019-03-27 00:00:00	36968.24
Ground Control Ltd	Infrastructure Support Services	2019-03-05 00:00:00	160706.91
Ground Control Ltd	Infrastructure Support Services	2019-03-04 00:00:00	79638.58
Ground Control Ltd	Infrastructure Support Services	2019-03-26 00:00:00	38277.54
Ground Control Ltd	Infrastructure Support Services	2019-03-27 00:00:00	55996
Ground Control Ltd	Infrastructure Support Services	2019-03-22 00:00:00	40666.6
Ground Control Ltd	Infrastructure Support Services	2019-03-07 00:00:00	50344.28
Ground Control Ltd	Infrastructure Support Services	2019-03-19 00:00:00	39936.03
Ground Control Ltd	Infrastructure Support Services	2019-03-22 00:00:00	167543.4
Ground Control Ltd	Infrastructure Support Services	2019-03-02 00:00:00	93873.75
Ground Control Ltd	Infrastructure Support Services	2019-03-31 00:00:00	188787.77
Ground Control Ltd	Infrastructure Support Services	2019-03-02 00:00:00	226154.3
Ground Control Ltd	Infrastructure Support Services	2019-03-18 00:00:00	42801.23
Ground Control Ltd	Infrastructure Support Services	2019-03-02 00:00:00	65158.64
Ground Control Ltd	Infrastructure Support Services	2019-03-31 00:00:00	192227.67
Ground Control Ltd	Infrastructure Support Services	2019-03-02 00:00:00	269905.84
Ground Control Ltd	Infrastructure Support Services	2019-03-31 00:00:00	49873.45
Ground Control Ltd	Infrastructure Support Services	2019-03-02 00:00:00	66060
Ground Control Ltd	Infrastructure Support Services	2019-03-31 00:00:00	85317.21
H J Skelton & Co Ltd	Railway Spares	2019-03-31 00:00:00	34935
H W Martin (Fencing Contractors) Ltd	Infrastructure Support Services	2019-03-25 00:00:00	51073
H W Martin (Fencing Contractors) Ltd	Infrastructure Support Services	2019-03-25 00:00:00	91554.3
H W Martin (Fencing Contractors) Ltd	Infrastructure Support Services	2019-03-27 00:00:00	63306.61
HS Kent Realisations Ltd (in Liquidation)	General Civils	2019-03-31 00:00:00	53487.86
HS1 Limited	Regulatory Charges	2019-03-02 00:00:00	64992.08
HS1 Limited	Railway Spares	2019-03-11 00:00:00	237556.15
HaCon Ingenieurgesellschaft mbH	Information Technology	2019-03-31 00:00:00	25487.63415
Hammond (ECS) Ltd	Buildings	2019-03-02 00:00:00	92525.6
Harmona Consulting Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	42500
Harmona Consulting Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	84575
Harsco Rail Ltd	On Track Machines	2019-03-02 00:00:00	137617.98
Harsco Rail Ltd	On Track Machines	2019-03-31 00:00:00	366987.21
Harsco Rail Ltd	On Track Machines	2019-03-31 00:00:00	130672.48
Harsco Rail Ltd	On Track Machines	2019-03-02 00:00:00	29502.46
Harsco Rail Ltd	On Track Machines	2019-03-31 00:00:00	52160.9
Harsco Rail Ltd	On Track Machines	2019-03-31 00:00:00	1117239.76
Harsco Rail Ltd	On Track Machines	2019-03-31 00:00:00	52520.87
Harsco Rail Ltd	Intelligent Infrastructure	2019-03-31 00:00:00	25608.803836242
Harsco Rail Ltd	On Track Machines	2019-03-02 00:00:00	60112.56
Harsco Rail Ltd	On Track Machines	2019-03-02 00:00:00	91962.24
Hawker Siddeley Switchgear Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	30000
Hedson Rail Ltd	Professional Services Direct	2019-03-02 00:00:00	32744.5
Hedson Rail Ltd	Professional Services Direct	2019-03-02 00:00:00	51002.52
Hegenscheidt MFD GmbH	Electrification and Fixed Plant	2019-03-29 00:00:00	71042.77254156
Henry Williams Ltd	Signalling	2019-03-31 00:00:00	31791.93
High Motive Ltd	Telecoms	2019-03-31 00:00:00	28550
Highways England Company Ltd	General Civils	2019-03-31 00:00:00	40903.23
Hill Dickinson LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-01 00:00:00	95030.9
Hird Rail Services Ltd	Switches and Crossings	2019-03-02 00:00:00	34925.93
Hird Rail Services Ltd	Switches and Crossings	2019-03-02 00:00:00	44185.07
